mondo_id,disease,raw_gene_count,ppi_gene_count,direct_gene_count,reason
MONDO:0004681,learning disability,64,40,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000688,inborn organic aciduria,39,39,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0800486,metabolic bone disorder,59,39,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018555,hypogonadotropic hypogonadism,39,39,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000812,vertebral column disorder,58,38,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0020292,congenital anomaly of the great arteries,60,38,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021124,female infertility,38,38,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0044347,erythrocyte disorder,45,38,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015236,aortic arch defects,60,38,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002816,adrenal cortex disorder,46,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0006322,non-neoplastic bile duct disorder,53,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000837,bone resorption disease,55,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005387,primary ovarian failure,37,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005586,head and neck neoplasm,50,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:1010180,cardiogenetic rhythm disorder,43,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019852,inherited primary ovarian failure,37,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0001889,ovarian dysfunction,37,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021355,neoplasm of esophagus,45,37,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002429,idiopathic interstitial pneumonia,52,36,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018772,Joubert syndrome,36,36,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002491,substance abuse,70,36,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0017757,disorder of metabolite absorption and transport,35,35,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0045011,keratinization disease,35,34,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0006026,urinary bladder disorder,46,34,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004789,cholangitis,46,34,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002921,congenital structural myopathy,34,34,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0024573,familial hypertrophic cardiomyopathy,36,34,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015650,epilepsy syndrome,39,34,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019288,skin pigmentation disorder,36,33,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021181,inherited blood coagulation disorder,33,33,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0100120,vector-borne disease,43,33,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002514,hepatobiliary neoplasm,41,33,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021179,proteostasis deficiencies,41,32,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021178,injury,41,32,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002256,cervix disorder,52,31,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021230,uterine cervix neoplasm,52,31,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002691,liver cancer,39,31,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002661,uveal disorder,41,31,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0024477,liver and intrahepatic bile duct neoplasm,39,31,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0003757,paraplegia,39,31,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0020001,respiratory or thoracic malformation,32,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015929,thoracic malformation,32,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019297,lymphedema,36,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019293,skin vascular disease,42,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021068,ovarian neoplasm,44,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005627,head and neck cancer,43,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015225,arthrogryposis syndrome,30,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0001411,synostosis,32,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0056803,sulfur metabolism disease,30,30,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005165,benign neoplasm,30,29,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0016789,pyruvate metabolism disorder,29,29,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002866,duodenal disorder,36,29,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005564,embryonal neoplasm,52,29,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0100172,"intellectual disability, autosomal dominant",29,29,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004139,normocytic anemia,28,28,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000425,X-linked disease,34,28,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019175,primary lymphedema,30,28,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019313,lymphatic malformation,29,28,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0001409,esophagitis,38,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005135,parasitic infectious disease,37,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015127,pituitary deficiency,30,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002428,protozoa infectious disease,36,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0045002,vertebral disorder,47,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0037847,vertebral joint disorder,47,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005144,familial amyotrophic lateral sclerosis,29,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000577,congenital anemia,27,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019824,non-acquired pituitary hormone deficiency,30,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000462,eye adnexa disorder,34,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0003937,spondylitis,47,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018438,eosinophilic gastrointestinal disease,36,27,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019272,hereditary palmoplantar keratoderma,26,26,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019053,peroxisomal disease,26,26,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019215,classic organic aciduria,26,26,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002331,nephrosis,29,26,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015244,autosomal recessive cerebellar ataxia,29,26,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019691,short rib dysplasia,26,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021167,myositis disease,39,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0024294,skin disorder caused by infection,51,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005552,ocular vascular disorder,32,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005794,Herpesviridae infectious disease,50,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021636,astrocytic tumor,51,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019713,non-syndromic limb reduction defect,26,25,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0100330,disease arising from reactivation of latent virus,48,24,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0005608,varicella zoster infection,48,24,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015229,Bardet-Biedl syndrome,24,24,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004689,inborn metal metabolism disorder,29,24,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0000594,pervasive developmental disorder,29,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0016680,high grade astrocytic tumor,44,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015338,syndromic craniosynostosis,24,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002182,communication disorder,45,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004750,language disorder,45,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0001176,lens disorder,31,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0100601,autosomal dominant syndromic intellectual disability,23,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015461,short rib-polydactyly syndrome,24,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021637,low grade glioma,49,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0017688,disorder of glycolysis,23,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021251,endometrium neoplasm,42,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0016139,qualitative or quantitative protein defects in neuromuscular diseases,23,23,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0020246,inherited vitreoretinopathy,26,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002242,coagulation protein disease,22,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0006510,renal tubular transport disease,23,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004928,lymph node disorder,34,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019216,inborn disorder of amino acid transport,23,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0001584,ocular motility disease,28,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015905,syndromic dyslipidemia,22,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002052,lymphadenitis,34,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0003767,mitral valve disorder,32,22,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002724,mast cell neoplasm,32,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015074,thyroid tumor,36,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002038,head and neck carcinoma,32,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004987,urinary bladder neoplasm,27,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015951,hereditary photodermatosis,21,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018364,malignant epithelial tumor of ovary,33,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0015128,primary adrenal insufficiency,24,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002229,ovarian epithelial tumor,33,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0017595,aggressive B-cell non-Hodgkin lymphoma,35,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004986,urinary bladder carcinoma,25,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018770,Jeune syndrome,22,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0004730,speech disorder,42,21,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0001815,extrapyramidal and movement disease,24,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021060,RASopathy,20,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018998,Leber congenital amaurosis,20,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0002311,retinal vascular disorder,27,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018158,mitochondrial DNA depletion syndrome,22,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0018744,oligodendroglial tumor,41,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0019496,neuroendocrine neoplasm,30,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021639,grade II glioma,41,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0021084,vision disorder,22,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0800113,necrotizing vasculitis,43,20,0,pure propagation — no direct OMIM/GWAS evidence
MONDO:0007191,Behcet disease,31,19,19,below 20 genes in PPI
MONDO:0015253,Diamond-Blackfan anemia,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0019290,hypopigmentation of the skin,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0006515,acute pancreatitis,28,19,19,below 20 genes in PPI
MONDO:0700264,type 1 interferonopathy,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0004884,eye degenerative disorder,23,19,0,below 20 genes in PPI; no direct evidence
MONDO:0005348,keloid,36,19,19,below 20 genes in PPI
MONDO:0020070,neonatal epilepsy syndrome,19,19,0,below 20 genes in PPI; no direct evidence
MONDO:0013433,primary sclerosing cholangitis,26,19,19,below 20 genes in PPI
MONDO:0005279,pulmonary embolism,28,19,19,below 20 genes in PPI
MONDO:0957018,autoinflammatory syndrome of childhood,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0957408,type 1 interferonopathy of childhood,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0001705,pure red-cell aplasia,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0044334,connective and soft tissue neoplasm,20,19,0,below 20 genes in PPI; no direct evidence
MONDO:0006603,reactive cutaneous fibrous lesion,36,19,0,below 20 genes in PPI; no direct evidence
MONDO:0021189,intestinal motility disease,30,18,0,below 20 genes in PPI; no direct evidence
MONDO:0020297,Noonan syndrome and Noonan-related syndrome,18,18,0,below 20 genes in PPI; no direct evidence
MONDO:0019792,autosomal dominant cerebellar ataxia type I,22,18,0,below 20 genes in PPI; no direct evidence
MONDO:0100455,neonatal-onset developmental and epileptic encephalopathy,18,18,0,below 20 genes in PPI; no direct evidence
MONDO:0006541,epidermolysis bullosa,18,18,9,below 20 genes in PPI
MONDO:0024321,disorder of GPI anchor biosynthesis,18,18,0,below 20 genes in PPI; no direct evidence
MONDO:0003689,familial hemolytic anemia,18,18,0,below 20 genes in PPI; no direct evidence
MONDO:0004989,breast carcinoma,33,18,0,below 20 genes in PPI; no direct evidence
MONDO:0015770,congenital hypogonadotropic hypogonadism,18,18,0,below 20 genes in PPI; no direct evidence
MONDO:0800088,lysosomal storage disease with skeletal involvement,18,18,1,below 20 genes in PPI
MONDO:0017761,disorder of mineral absorption and transport,18,18,0,below 20 genes in PPI; no direct evidence
MONDO:0016105,acquired skeletal muscle disease,29,17,0,below 20 genes in PPI; no direct evidence
MONDO:0000510,synucleinopathy,25,17,0,below 20 genes in PPI; no direct evidence
MONDO:0015492,anti-neutrophil cytoplasmic antibody-associated vasculitis,37,17,13,below 20 genes in PPI
MONDO:0019005,nephronophthisis,17,17,0,below 20 genes in PPI; no direct evidence
MONDO:0004038,dental enamel hypoplasia,18,17,0,below 20 genes in PPI; no direct evidence
MONDO:0002782,cranial nerve palsy,20,17,0,below 20 genes in PPI; no direct evidence
MONDO:0000590,autoimmune disorder of peripheral nervous system,23,17,0,below 20 genes in PPI; no direct evidence
MONDO:0001475,neutropenia,17,17,9,below 20 genes in PPI
MONDO:0005281,gallbladder disorder,23,17,0,below 20 genes in PPI; no direct evidence
MONDO:0003785,leukopenia,17,17,0,below 20 genes in PPI; no direct evidence
MONDO:0001609,agranulocytosis,17,17,0,below 20 genes in PPI; no direct evidence
MONDO:0018134,disorder of melanin metabolism,18,17,0,below 20 genes in PPI; no direct evidence
