mondo_id,mondo_name,depth
MONDO:0001561,pyloric stenosis,4
MONDO:0001563,vestibulocochlear nerve disorder,4
MONDO:0001564,binocular vision disease,4
MONDO:0041656,ST-elevation myocardial infarction,4
MONDO:0021025,"cirrhosis, familial, with antigenemia",4
MONDO:0021026,hereditary epidermal appendage anomaly,4
MONDO:0021035,alopecia-intellectual disability syndrome 1,4
MONDO:0021036,keratosis pilaris,4
MONDO:0001156,borderline personality disorder,4
MONDO:0001157,dependent personality disorder,4
MONDO:0001158,obsessive-compulsive personality disorder,4
MONDO:0001383,degenerative myopia,4
MONDO:0008863,sitosterolemia,4
MONDO:0008866,"bifid nose, autosomal recessive",4
MONDO:0008867,biliary atresia,4
MONDO:0008869,Seckel syndrome 1,4
MONDO:0008870,"bird headed-dwarfism, Montreal type",4
MONDO:0008871,microcephalic osteodysplastic primordial dwarfism type I,4
MONDO:0008873,"microcephalic osteodysplastic primordial dwarfism, type 3",4
MONDO:0016780,paternal 14q32.2 microdeletion syndrome,4
MONDO:0016782,paternal 14q32.2 hypomethylation syndrome,4
MONDO:0016785,complete hydatidiform mole,4
MONDO:0016786,partial hydatidiform mole,4
MONDO:0016789,pyruvate metabolism disorder,4
MONDO:0016800,mitochondrial membrane transport disorder,4
MONDO:0010142,hypothyroidism due to TSH receptor mutations,4
MONDO:0010152,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,4
MONDO:0010153,trichoodontoonychial dysplasia,4
MONDO:0010156,Troyer syndrome,4
MONDO:0007837,Johnson neuroectodermal syndrome,4
MONDO:0007839,Aase-Smith syndrome,4
MONDO:0007841,coxopodopatellar syndrome,4
MONDO:0007842,"joint laxity, familial",4
MONDO:0007843,Kabuki syndrome 1,4
MONDO:0054581,Townes-Brocks syndrome 1,4
MONDO:0054582,Townes-Brocks syndrome 2,4
MONDO:0054602,"gaze palsy, familial horizontal, with progressive scoliosis, 2",4
MONDO:0054615,spermatogenic failure 18,4
MONDO:0021020,Crigler-Najjar syndrome type 1,4
MONDO:0021022,hereditary hyperekplexia,4
MONDO:0021023,complete androgen insensitivity syndrome,4
MONDO:0001145,total third-nerve palsy,4
MONDO:0001147,meningocele,4
MONDO:0001152,amnestic disorder,4
MONDO:0001155,gastrojejunal ulcer,4
MONDO:0049221,"myopia 26, X-linked, female-limited",4
MONDO:0054577,"bleeding disorder, platelet-type, 21",4
MONDO:0001132,sexual sadism disorder,4
MONDO:0001137,Murray valley encephalitis,4
MONDO:0001138,angiodysplasia of intestine,4
MONDO:0001139,sexual masochism disorder,4
MONDO:0001141,middle ear cholesterol granuloma,4
MONDO:0001144,partial third-nerve palsy,4
MONDO:0021838,Al Gazali Khidr Prem Chandran syndrome,4
MONDO:0021839,spirochaetales infections,4
MONDO:0021856,Alsing syndrome,4
MONDO:0013426,aneurysm-osteoarthritis syndrome,4
MONDO:0013427,immunodeficiency 31B,4
MONDO:0018045,Hoyeraal-Hreidarsson syndrome,4
MONDO:0018047,familial thrombomodulin anomalies,4
MONDO:0018051,Jessner lymphocytic infiltration of the skin,4
MONDO:0016822,myalgia-eosinophilia syndrome associated with tryptophan,4
MONDO:0016824,infantile myofibromatosis,4
MONDO:0016826,methylmalonic aciduria and homocystinuria,4
MONDO:0016828,autosomal recessive sideroblastic anemia,4
MONDO:0016832,distal 7q11.23 microduplication syndrome,4
MONDO:0016819,Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome,4
MONDO:0016820,Moyamoya disease,4
MONDO:0008874,Bangstad syndrome,4
MONDO:0008882,congenital bowing of long bones,4
MONDO:0008884,oculoosteocutaneous syndrome,4
MONDO:0012886,inflammatory bowel disease 22,4
MONDO:0012887,inflammatory bowel disease 23,4
MONDO:0017045,neuroectodermal-endocrine syndrome,4
MONDO:0018024,hydroa vacciniforme,4
MONDO:0018025,chronic actinic dermatitis,4
MONDO:0018026,tetraploidy syndrome,4
MONDO:0008892,progressive familial intrahepatic cholestasis type 1,4
MONDO:0008893,C syndrome,4
MONDO:0008894,cataract-hypertrichosis-intellectual disability syndrome,4
MONDO:0008898,"camptodactyly syndrome, Guadalajara type 1",4
MONDO:0008899,"camptodactyly syndrome, Guadalajara type 2",4
MONDO:0007827,inclusion body myositis,4
MONDO:0008887,bronchiectasis with or without elevated sweat chloride 1,4
MONDO:0018053,trichothiodystrophy,4
MONDO:0018060,congenital fibrinogen deficiency,4
MONDO:0018061,trichodermodysplasia-dental alterations syndrome,4
MONDO:0018062,autosomal dominant trichoodontoonychodysplasia-syndactyly,4
MONDO:0018063,nodular non-suppurative panniculitis,4
MONDO:0018064,trigonocephaly-broad thumbs syndrome,4
MONDO:0001371,protein-energy malnutrition,4
MONDO:0021040,pancreatic neoplasm,4
MONDO:0021046,breast fibroepithelial neoplasm,4
MONDO:0021764,acrofacial dysostosis Preis type,4
MONDO:0021783,streptococcal sore throat,4
MONDO:0021804,silicotuberculosis,4
MONDO:0001121,frontal sinusitis,4
MONDO:0001122,chronic maxillary sinusitis,4
MONDO:0001126,gastric ulcer,4
MONDO:0001128,nasal cavity cancer,4
MONDO:0001365,necrosis of ear ossicle,4
MONDO:0001366,splenic sequestration,4
MONDO:0001369,chronic laryngitis,4
MONDO:0100581,ocular growth disorder,4
MONDO:0100582,TOR1AIP1-related myopathy,4
MONDO:0001105,renal hypertension,4
MONDO:0001106,kidney failure,4
MONDO:0001108,broad ligament malignant neoplasm,4
MONDO:0001116,mesenteric lymphadenitis,4
MONDO:0100569,ACD-related short telomere syndrome,4
MONDO:0100570,ACD-related long telomere syndrome,4
MONDO:0100576,hereditary generalized epilepsy,4
MONDO:0100578,FANCM Fanconi-like genomic instability disorder,4
MONDO:0100579,GRHL3-related orofacial clefting,4
MONDO:0017999,fatty acid hydroxylase-associated neurodegeneration,4
MONDO:0018000,hereditary thrombocytosis with transverse limb defect,4
MONDO:0018007,mosaic genome-wide paternal uniparental disomy,4
MONDO:0018010,juvenile idiopathic inflammatory myopathy,4
MONDO:0018015,intermittent hydrarthrosis,4
MONDO:0017979,autoimmune lymphoproliferative syndrome,4
MONDO:0013389,"developmental and epileptic encephalopathy, 12",4
MONDO:0013390,autosomal recessive limb-girdle muscular dystrophy type 2Q,4
MONDO:0013401,hereditary spastic paraplegia 51,4
MONDO:0013403,"heterotaxy, visceral, 4, autosomal",4
MONDO:0018009,non-hypoproteinemic hypertrophic gastropathy,4
MONDO:0018029,congenital factor XIII deficiency,4
MONDO:0018043,Thomas syndrome,4
MONDO:0013408,FADD-related immunodeficiency,4
MONDO:0013410,"46,XY sex reversal 6",4
MONDO:0013418,"aortic aneurysm, familial thoracic 7",4
MONDO:0013385,Treacher Collins syndrome 2,4
MONDO:0016864,Okihiro syndrome due to a point mutation,4
MONDO:0016865,Kleefstra syndrome due to a point mutation,4
MONDO:0012297,"spastic paraplegia, optic atropy, and neuropathy",4
MONDO:0012299,nanophthalmos 2,4
MONDO:0012300,"prostate cancer, hereditary, 6",4
MONDO:0012304,photoparoxysmal response 2,4
MONDO:0012305,photoparoxysmal response 3,4
MONDO:0013380,LEOPARD syndrome 3,4
MONDO:0016851,maternal uniparental disomy of chromosome X,4
MONDO:0016852,paternal uniparental disomy of chromosome X,4
MONDO:0016853,ring chromosome Y,4
MONDO:0016854,"49,XXXYY syndrome",4
MONDO:0016861,Alagille syndrome due to 20p12 microdeletion,4
MONDO:0016862,Alagille syndrome due to a JAG1 point mutation,4
MONDO:0016863,Okihiro syndrome due to 20q13 microdeletion,4
MONDO:0013370,long QT syndrome 6,4
MONDO:0013372,long QT syndrome 5,4
MONDO:0013375,"Klippel-Feil syndrome 3, autosomal dominant",4
MONDO:0013377,isolated microphthalmia 7,4
MONDO:0013378,orofacial cleft 10,4
MONDO:0013379,Noonan syndrome 7,4
MONDO:0018008,idiopathic giant cell myocarditis,4
MONDO:0017951,trichorhinophalangeal syndrome,4
MONDO:0017953,hereditary periodic fever syndrome,4
MONDO:0017958,magic syndrome,4
MONDO:0013358,Seckel syndrome 4,4
MONDO:0013359,familial hyperaldosteronism type III,4
MONDO:0013367,long QT syndrome 2,4
MONDO:0016880,partial deletion of chromosome 18,4
MONDO:0016881,partial deletion of chromosome 19,4
MONDO:0016882,partial deletion of chromosome 20,4
MONDO:0019555,panniculitis and localized lipodystrophy,4
MONDO:0019557,chilblain lupus,4
MONDO:0011412,familial encephalopathy with neuroserpin inclusion bodies,4
MONDO:0011413,cataract 9 multiple types,4
MONDO:0016871,partial deletion of chromosome 6,4
MONDO:0016872,partial deletion of chromosome 7,4
MONDO:0016873,partial deletion of chromosome 8,4
MONDO:0016874,partial deletion of chromosome 9,4
MONDO:0016875,partial deletion of chromosome 10,4
MONDO:0016876,partial deletion of chromosome 11,4
MONDO:0016878,partial deletion of chromosome 16,4
MONDO:0016879,partial deletion of chromosome 17,4
MONDO:0012308,Joubert syndrome with renal defect,4
MONDO:0012318,"leukemia, chronic lymphocytic, susceptibility to, 1",4
MONDO:0016866,partial deletion of chromosome 1,4
MONDO:0016867,partial deletion of chromosome 2,4
MONDO:0016868,partial deletion of chromosome 3,4
MONDO:0016869,partial deletion of chromosome 4,4
MONDO:0016870,partial deletion of chromosome 5,4
MONDO:0019561,lupus erythematosus panniculitis,4
MONDO:0019565,hereditary von Willebrand disease,4
MONDO:0019571,autosomal dominant cutis laxa,4
MONDO:0019572,autosomal recessive cutis laxa type 1,4
MONDO:0019573,autosomal recessive cutis laxa type 2,4
MONDO:0017941,chikungunya,4
MONDO:0017943,autoerythrocyte sensitization syndrome,4
MONDO:0021902,aortopulmonary window,4
MONDO:0021913,aquagenic pruritus,4
MONDO:0021923,Arroyo Garcia Cimadevilla syndrome,4
MONDO:0001336,familial hyperlipidemia,4
MONDO:0001338,acute apical periodontitis,4
MONDO:0001343,impaired renal function disease,4
MONDO:0001352,round ligament malignant neoplasm,4
MONDO:0001355,ocular siderosis,4
MONDO:0001356,iron deficiency anemia,4
MONDO:0001357,hypochromic anemia,4
MONDO:0001358,bronchial disorder,4
MONDO:0100615,intestinal failure–associated liver disease,4
MONDO:0100617,VPS11-related neurological disorder,4
MONDO:0001099,lactocele,4
MONDO:0001335,hypotrichosis of eyelid,4
MONDO:0100593,COMP-related skeletal dysplasia,4
MONDO:0100598,autosomal recessive syndromic intellectual disability,4
MONDO:0100599,COL1A1-related Ehlers-Danlos syndrome,4
MONDO:0100601,autosomal dominant syndromic intellectual disability,4
MONDO:0100606,COL1A2-related Ehlers-Danlos syndrome,4
MONDO:0100607,"ciliary dyskinesia, primary, 54",4
MONDO:0019536,Shiga toxin-associated hemolytic uremic syndrome,4
MONDO:0019537,hemoglobin D disease,4
MONDO:0019547,Wells syndrome,4
MONDO:0009411,autoimmune polyendocrine syndrome type 1,4
MONDO:0017312,Perrault syndrome,4
MONDO:0017314,"Ehlers-Danlos syndrome, vascular type",4
MONDO:0017850,sirenomelia,4
MONDO:0017853,hypersensitivity pneumonitis,4
MONDO:0019527,undifferentiated connective tissue syndrome,4
MONDO:0019530,non-syndromic syndactyly,4
MONDO:0011431,MASS syndrome,4
MONDO:0012319,major affective disorder 3,4
MONDO:0012335,obesity due to pro-opiomelanocortin deficiency,4
MONDO:0017310,Marfan and Marfan-related disorder,4
MONDO:0011414,Peters anomaly,4
MONDO:0011420,short stature due to partial GHR deficiency,4
MONDO:0011422,autosomal recessive proximal renal tubular acidosis,4
MONDO:0011424,Carney triad,4
MONDO:0011426,aceruloplasminemia,4
MONDO:0011428,"ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3",4
MONDO:0017323,hypocalcemic rickets,4
MONDO:0017324,autosomal recessive hypophosphatemic rickets,4
MONDO:0017326,infective dermatitis associated with HTLV-1,4
MONDO:0017330,malignancy diagnosed during pregnancy,4
MONDO:0017332,pyoderma gangrenosum-acne-suppurative hidradenitis syndrome,4
MONDO:0017839,"classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form",4
MONDO:0017840,"classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form",4
MONDO:0017842,Senior-Loken syndrome,4
MONDO:0017317,phakomatosis pigmentokeratotica,4
MONDO:0017318,phakomatosis pigmentovascularis,4
MONDO:0017321,pili torti-onychodysplasia syndrome,4
MONDO:0009424,Bartter disease type 2,4
MONDO:0017829,autosomal dominant proximal renal tubular acidosis,4
MONDO:0017833,primary hypereosinophilic syndrome,4
MONDO:0017834,secondary hypereosinophilic syndrome,4
MONDO:0009412,scurvy,4
MONDO:0500000,episodic angioedema with eosinophilia,4
MONDO:0600003,bacterial hemorrhagic fever,4
MONDO:0100591,TOR1AIP1-related multisystem disorder,4
MONDO:0100592,SLC26A2-related skeletal dysplasia,4
MONDO:0100627,"CFTR-related metabolic syndrome/CF screen positive, inconclusive diagnosis",4
MONDO:0100628,SAMD9-related spectrum and myeloid neoplasm risk,4
MONDO:0100629,KIF5A-related neurological disorder,4
MONDO:0400000,small intestinal bacterial overgrowth,4
MONDO:0400006,botryomycosis,4
MONDO:0001085,interstitial nephritis,4
MONDO:0001087,schizotypal personality disorder,4
MONDO:0001088,acute inferoposterior infarction,4
MONDO:0001089,acute inferolateral myocardial infarction,4
MONDO:0001090,acute anterolateral myocardial infarction,4
MONDO:0700017,chromosome 10 disorder,4
MONDO:0700018,chromosome 11 disorder,4
MONDO:0021370,neoplasm of minor salivary gland,4
MONDO:0001074,chronic tic disorder,4
MONDO:0001075,steatorrhea,4
MONDO:0001076,glucose intolerance,4
MONDO:0001079,pancreatic steatorrhea,4
MONDO:0001080,acute gonococcal cervicitis,4
MONDO:0019355,adult-onset Still disease,4
MONDO:0019356,urogenital tract malformation,4
MONDO:0019357,congenital narrowing of cervical spinal canal,4
MONDO:0019358,encephalopathy due to sulfite oxidase deficiency,4
MONDO:0009405,cervical hypertrichosis-peripheral neuropathy syndrome,4
MONDO:0019340,scleroderma,4
MONDO:0019344,antisynthetase syndrome,4
MONDO:0019350,hereditary spherocytosis,4
MONDO:0019351,isolated spina bifida,4
MONDO:0017614,X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome,4
MONDO:0017350,inborn disorder of tryptophan metabolism,4
MONDO:0017355,inborn disorder of proline metabolism,4
MONDO:0009189,multiple epiphyseal dysplasia type 4,4
MONDO:0009191,Lowry-Wood syndrome,4
MONDO:0017341,virus associated tumor,4
MONDO:0017588,nail tumor,4
MONDO:0017589,follicular cholangitis and pancreatitis,4
MONDO:0017591,combined pulmonary fibrosis-emphysema syndrome,4
MONDO:0017609,renal tubular dysgenesis,4
MONDO:0017611,pituitary tumor,4
MONDO:0700009,chromosome 2 disorder,4
MONDO:0700010,chromosome 3 disorder,4
MONDO:0700011,chromosome 4 disorder,4
MONDO:0700012,chromosome 5 disorder,4
MONDO:0700013,chromosome 6 disorder,4
MONDO:0700014,chromosome 7 disorder,4
MONDO:0700015,chromosome 8 disorder,4
MONDO:0700016,chromosome 9 disorder,4
MONDO:0600023,idiopathic inflammatory myopathy,4
MONDO:0700002,ATP1A3-associated neurological disorder,4
MONDO:0700008,chromosome 1 disorder,4
MONDO:0001301,rumination disorder,4
MONDO:0001302,hypertensive heart disease,4
MONDO:0001307,corneal abscess,4
MONDO:0001312,acute serous otitis media,4
MONDO:0001315,neurocirculatory asthenia,4
MONDO:0001318,functional gastric disease,4
MONDO:0042433,mycotic endocarditis,4
MONDO:0042451,endomyometritis,4
MONDO:0001056,gastric cancer,4
MONDO:0001071,intellectual disability,4
MONDO:0001072,mild pre-eclampsia,4
MONDO:0019337,autoimmune bullous skin disease,4
MONDO:0019338,sarcoidosis,4
MONDO:0009175,eosinophilic fasciitis,4
MONDO:0011281,congenital myasthenic syndrome 5,4
MONDO:0011283,mitochondrial DNA depletion syndrome 1,4
MONDO:0017617,acquired adult-onset immunodeficiency,4
MONDO:0019336,Gardner syndrome,4
MONDO:0011265,"tooth agenesis, selective, 2",4
MONDO:0011268,"renal tubular acidosis, distal, 3, with or without sensorineural hearing loss",4
MONDO:0011269,psoriasis 2,4
MONDO:0011270,"prostate cancer, hereditary, 8",4
MONDO:0011273,H syndrome,4
MONDO:0011274,Muenke syndrome,4
MONDO:0011276,orofacial cleft 2,4
MONDO:0017356,inborn disorder of ornithine metabolism,4
MONDO:0017361,congenital rubella syndrome,4
MONDO:0017615,benign familial infantile epilepsy,4
MONDO:0009159,"Ehlers-Danlos syndrome, cardiac valvular type",4
MONDO:0009161,"Ehlers-Danlos syndrome, dermatosparaxis type",4
MONDO:0009162,Ellis-van Creveld syndrome,4
MONDO:0009164,"encephalopathy, axonal, with necrotizing myopathy, cardiomyopathy, and cataracts",4
MONDO:0009151,cleft lip/palate-ectodermal dysplasia syndrome,4
MONDO:0009154,"hypothyroidism, congenital, nongoitrous, 5",4
MONDO:0009155,EEM syndrome,4
MONDO:0009157,split hand-foot malformation 6,4
MONDO:0009158,"Ehlers-Danlos syndrome, fibronectinemic type",4
MONDO:0017658,hyperekplexia,4
MONDO:0017686,inborn aminoacylase deficiency,4
MONDO:0019312,Hermansky-Pudlak syndrome,4
MONDO:0009185,amelocerebrohypohidrotic syndrome,4
MONDO:0017623,PTEN hamartoma tumor syndrome,4
MONDO:0017630,X-linked complicated spastic paraplegia type 1,4
MONDO:0017639,carbon monoxide-induced parkinsonism,4
MONDO:8000011,"visceral neuropathy, familial, 1, autosomal recessive",4
MONDO:8000012,"neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset 1",4
MONDO:8000013,"portal hypertension, noncirrhotic, 1",4
MONDO:8000014,familial antiphospholipid syndrome,4
MONDO:8000015,"46,XY sex reversal 11",4
MONDO:8000018,benign paroxysmal positional vertigo,4
MONDO:8000019,"vertigo, benign recurrent, 1",4
MONDO:0001050,malignant otitis externa,4
MONDO:0001053,acute infection of pinna,4
MONDO:0021381,neoplasm of pericardium,4
MONDO:0021389,neoplasm of aortic body,4
MONDO:0021390,polyp of ureter,4
MONDO:1011158,"osteoarthritis, sea otter",4
MONDO:0001042,patellar tendinitis,4
MONDO:0001044,esophageal atresia,4
MONDO:0001292,autonomic nervous system disorder,4
MONDO:0001296,acquired night blindness,4
MONDO:0001045,intestinal atresia,4
MONDO:0001049,Dressler syndrome,4
MONDO:0001032,Mooren ulcer,4
MONDO:0001033,mycotic corneal ulcer,4
MONDO:0001034,marginal corneal ulcer,4
MONDO:0001037,ring corneal ulcer,4
MONDO:0001038,perforated corneal ulcer,4
MONDO:0019278,hair anomaly,4
MONDO:0019280,hypertrichosis,4
MONDO:0019283,nail anomaly,4
MONDO:0019288,skin pigmentation disorder,4
MONDO:0017713,disorder of fatty acid oxidation and ketogenesis,4
MONDO:0019254,inborn disorder of purine or pyrimidine metabolism,4
MONDO:0019256,sterol metabolism disorder,4
MONDO:0019266,SAPHO syndrome,4
MONDO:0019268,epidermal disease,4
MONDO:0019272,hereditary palmoplantar keratoderma,4
MONDO:0019276,inherited epidermolysis bullosa,4
MONDO:0009144,Ebstein anomaly,4
MONDO:0009146,ectodermal dysplasia-sensorineural deafness syndrome,4
MONDO:0009149,ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome,4
MONDO:0019293,skin vascular disease,4
MONDO:0017704,familial partial epilepsy,4
MONDO:0017708,mevalonate kinase deficiency,4
